1_DMSO_1	2_DMSO_2	3_Sora_1	4_Sora_2	5_Tram_1	6_Tram_2
ENSG00000202224	0	0	0	0	0	0
ENSG00000200875	0	0	0	1	0	0
ENSG00000266405	6	5	6	10	9	7
ENSG00000101596	3083	3312	2399	2864	3122	2903
ENSG00000266049	0	0	0	0	0	0
ENSG00000238425	0	0	0	0	0	0
ENSG00000207034	0	0	2	3	0	1
ENSG00000132205	249	267	178	206	246	259
ENSG00000101577	1565	1407	2012	2480	2002	1764
ENSG00000272625	1	1	1	1	1	0
ENSG00000263606	3	1	1	3	1	3
ENSG00000265907	1	0	0	1	2	0
ENSG00000266397	1	0	0	0	2	1
ENSG00000264186	1	0	0	0	0	0
ENSG00000252258	0	0	0	0	0	0
ENSG00000101605	28	17	30	39	37	32
ENSG00000252353	0	0	0	0	1	0
ENSG00000265399	10	11	11	17	16	9
ENSG00000272688	0	0	0	0	0	0
ENSG00000101608	5316	4768	4130	5193	4976	4048
ENSG00000264235	0	0	1	1	0	0
ENSG00000118680	16546	15786	15918	19157	17789	15135
ENSG00000266578	0	0	0	0	0	1
ENSG00000259256	0	0	0	0	0	0
ENSG00000240364	0	0	0	0	0	0
ENSG00000265243	0	0	0	0	0	0
ENSG00000243720	0	0	0	0	1	0
ENSG00000177426	2192	2183	2495	2939	2434	2272
ENSG00000263460	0	0	0	0	0	0
ENSG00000238863	0	0	0	0	0	0
ENSG00000266835	3	1	3	1	2	2
ENSG00000170579	7	12	9	21	12	8
ENSG00000241223	0	0	0	0	0	0
ENSG00000238445	0	0	0	0	0	0
ENSG00000266373	1	1	4	1	4	1
ENSG00000177337	125	122	123	137	154	165
ENSG00000262001	451	515	356	430	489	474
ENSG00000266401	13	19	15	6	19	15
ENSG00000266513	1	0	0	0	0	0
ENSG00000238790	0	0	0	0	0	0
ENSG00000263724	0	0	0	0	0	0
ENSG00000207278	0	0	0	0	0	0
ENSG00000263878	0	0	0	0	0	0
ENSG00000250933	0	0	0	0	1	0
ENSG00000261520	0	1	0	0	0	0
ENSG00000264246	0	0	0	0	0	0
ENSG00000265545	0	1	2	0	0	0
ENSG00000266268	1	0	0	0	0	0
ENSG00000222463	0	0	0	0	0	0
ENSG00000264775	0	0	0	0	0	0
ENSG00000265514	0	0	0	0	0	0
ENSG00000215368	0	0	0	1	0	0
ENSG00000231824	1	0	0	0	0	0
ENSG00000266153	0	0	0	0	0	0
ENSG00000263753	469	462	360	443	498	516
ENSG00000265091	0	0	0	0	0	0
ENSG00000264575	18	30	14	27	24	21
ENSG00000265188	0	0	0	0	0	0
ENSG00000198081	624	639	630	768	706	633
ENSG00000264254	0	0	0	0	0	0
ENSG00000266288	0	0	0	0	0	0
ENSG00000082397	1	0	1	1	0	2
ENSG00000265316	0	0	0	0	0	0
ENSG00000252576	0	0	0	0	0	0
ENSG00000264000	0	0	0	0	0	0
ENSG00000252572	0	0	0	0	0	0
ENSG00000252432	0	0	0	0	0	0
ENSG00000261738	11	8	10	24	13	5
ENSG00000272380	1	0	0	0	0	0
ENSG00000206432	0	0	0	0	0	0
ENSG00000264449	0	0	0	0	0	0
ENSG00000154655	0	0	0	1	2	3
ENSG00000265487	0	0	0	0	0	0
ENSG00000200637	0	0	0	0	0	0
ENSG00000266846	0	0	0	0	0	0
ENSG00000264707	0	0	0	0	1	1
ENSG00000265628	0	0	0	0	0	0
ENSG00000199272	0	0	0	0	0	0
ENSG00000235552	584	674	476	481	415	507
ENSG00000266065	0	0	0	0	0	0
ENSG00000265944	0	0	0	0	0	0
ENSG00000265174	0	1	0	0	0	0
ENSG00000243591	0	0	0	0	0	0
ENSG00000261627	0	0	0	0	0	0
ENSG00000266441	0	0	0	0	0	0
ENSG00000088756	0	0	0	2	0	1
ENSG00000263797	0	0	0	0	0	0
ENSG00000265933	138	122	104	142	135	124
ENSG00000264127	0	0	0	0	0	0
ENSG00000251897	0	0	0	0	0	0
ENSG00000101680	6	12	13	16	4	18
ENSG00000265069	0	0	0	0	0	0
ENSG00000265890	0	0	0	0	0	0
ENSG00000265869	0	0	0	0	0	0
ENSG00000264475	0	0	0	0	0	0
ENSG00000263716	0	0	0	0	0	0
ENSG00000206422	0	0	0	0	0	0
ENSG00000212626	0	0	0	0	0	0
ENSG00000173482	80	73	75	73	53	75
ENSG00000221631	0	0	0	0	0	0
ENSG00000266767	0	0	0	0	0	0
ENSG00000264596	0	0	0	0	0	0
ENSG00000263827	0	0	0	0	0	0
ENSG00000199856	0	0	0	0	0	0
ENSG00000273368	0	1	1	0	0	0
ENSG00000212067	0	0	0	0	0	0
ENSG00000268046	0	0	0	0	0	0
ENSG00000266149	0	0	0	0	0	0
ENSG00000265413	1	1	0	0	1	1
ENSG00000263970	0	0	0	0	0	0
ENSG00000266613	1	1	0	0	0	0
ENSG00000242985	0	0	0	0	0	0
ENSG00000229442	0	0	0	0	0	0
ENSG00000225212	0	0	0	0	0	0
ENSG00000206418	294	299	282	318	358	349
ENSG00000266708	3	0	0	2	0	0
ENSG00000263935	0	0	0	0	0	0
ENSG00000265962	0	1	0	0	0	2
ENSG00000168502	930	876	686	808	867	897
ENSG00000252319	0	0	0	0	0	0
ENSG00000272788	8	3	2	8	2	4
ENSG00000242058	0	3	1	1	0	0
ENSG00000178127	18	17	24	17	27	18
ENSG00000265257	0	0	0	0	0	0
ENSG00000263847	3	2	3	3	6	3
ENSG00000266053	10	11	18	19	12	26
ENSG00000101745	1248	1147	1184	1385	1390	1131
ENSG00000200883	0	0	0	0	0	0
ENSG00000207092	0	0	0	0	0	0
ENSG00000273284	23	21	18	20	29	14
ENSG00000239087	1	1	0	1	0	1
ENSG00000264964	19	24	29	29	24	34
ENSG00000128791	3174	3278	3131	3723	3878	3039
ENSG00000273335	3	2	2	3	4	6
ENSG00000017797	4140	3978	3808	4656	4479	3801
ENSG00000266805	0	1	1	0	0	0
ENSG00000251994	18	14	8	13	15	7
ENSG00000273352	14	15	16	18	23	14
ENSG00000154845	3029	3113	2217	2640	2966	2548
ENSG00000266541	0	1	0	0	0	0
ENSG00000263627	1	0	0	0	0	0
ENSG00000212572	0	0	0	0	0	0
ENSG00000264644	11	7	3	5	7	11
ENSG00000168461	148	170	109	149	119	132
ENSG00000266891	1	0	0	0	1	1
ENSG00000266127	0	0	0	0	0	0
ENSG00000242651	0	0	0	0	0	0
ENSG00000252680	0	0	0	0	0	0
ENSG00000265564	0	0	0	0	0	0
ENSG00000168454	3	0	0	0	0	0
ENSG00000272799	0	1	1	3	0	0
ENSG00000101558	7925	7988	7021	8184	8311	6685
ENSG00000223138	0	0	0	0	0	0
ENSG00000263630	0	0	0	0	0	0
ENSG00000265554	0	0	0	2	0	0
ENSG00000264876	0	0	0	0	0	0
ENSG00000266102	0	0	0	0	0	0
ENSG00000239031	0	0	0	0	0	0
ENSG00000260913	0	0	0	1	0	0
ENSG00000154856	0	1	1	0	0	0
ENSG00000134265	1881	1674	1517	1790	1993	1567
ENSG00000265728	0	0	0	0	1	2
ENSG00000266604	0	0	0	0	0	0
ENSG00000264503	0	0	0	0	0	0
ENSG00000264311	0	0	1	0	0	1
ENSG00000264072	0	0	0	0	0	0
ENSG00000266470	0	0	0	0	0	0
ENSG00000265038	1	0	0	0	0	0
ENSG00000260779	0	0	0	0	0	0
ENSG00000154864	4	7	3	2	7	7
ENSG00000264843	0	0	0	0	0	0
ENSG00000264714	0	0	0	0	0	0
ENSG00000263952	0	1	0	2	0	0
ENSG00000263682	0	0	0	0	0	0
ENSG00000267051	0	0	0	0	0	0
ENSG00000273119	0	0	0	0	2	0
ENSG00000267564	0	0	0	0	0	0
ENSG00000267425	0	0	0	0	0	0
ENSG00000267252	0	0	0	0	0	0
ENSG00000267371	0	0	0	0	0	0
ENSG00000236396	0	1	0	0	0	0
ENSG00000267794	0	0	0	0	0	0
ENSG00000257513	0	2	1	1	0	0
ENSG00000267143	0	0	0	0	0	0
ENSG00000267773	0	0	0	0	0	0
ENSG00000260759	0	0	0	0	0	0
ENSG00000141404	49	60	73	68	55	58
ENSG00000267333	0	0	0	0	1	0
ENSG00000267455	0	0	0	0	0	0
ENSG00000255112	1574	1470	1372	1577	1620	1264
ENSG00000267165	0	0	0	0	0	0
ENSG00000272703	0	2	0	0	0	2
ENSG00000154889	410	378	497	597	505	474
ENSG00000273141	0	0	0	0	0	0
ENSG00000267079	0	1	1	1	0	0
ENSG00000267661	0	0	0	0	0	0
ENSG00000141401	1678	1615	1986	2231	1979	1803
ENSG00000266955	0	0	1	0	0	1
ENSG00000267480	29	33	31	28	42	37
ENSG00000266995	0	0	0	0	0	0
ENSG00000267292	0	0	0	1	0	0
ENSG00000212712	0	0	0	0	0	0
ENSG00000267533	2	2	0	2	1	4
ENSG00000256616	12	7	5	8	3	5
ENSG00000267722	1	0	0	0	0	0
ENSG00000267478	1	1	0	0	0	0
ENSG00000181626	1	0	0	0	0	0
ENSG00000200827	0	0	0	0	0	0
ENSG00000267162	0	0	0	0	0	0
ENSG00000267116	1	1	0	0	0	0
ENSG00000267643	0	1	0	0	0	0
ENSG00000267733	3	3	3	3	3	4
ENSG00000267076	1	5	2	0	2	1
ENSG00000267247	1	0	0	0	0	1
ENSG00000267663	0	0	0	0	0	0
ENSG00000176194	0	0	0	1	0	0
ENSG00000267069	8	5	16	12	14	12
ENSG00000199702	0	0	0	0	0	0
ENSG00000176014	1493	1258	995	1233	1277	1070
ENSG00000141385	1518	1462	1484	1827	1766	1532
ENSG00000251937	0	0	0	0	0	0
ENSG00000141391	52	46	27	34	31	66
ENSG00000256786	0	0	0	0	0	0
ENSG00000267108	0	1	4	0	1	1
ENSG00000267199	6	5	5	5	7	3
ENSG00000134278	1840	1740	1285	1704	1760	1386
ENSG00000267515	0	1	0	1	2	0
ENSG00000238309	0	0	0	0	0	0
ENSG00000215527	13	4	17	16	14	16
ENSG00000128789	1611	1624	1560	1950	1772	1666
ENSG00000101624	343	360	284	350	354	311
ENSG00000267249	18	15	30	29	26	29
ENSG00000266961	0	0	0	0	0	0
ENSG00000267654	0	0	0	0	0	0
ENSG00000201466	0	0	0	0	0	0
ENSG00000260302	2	0	0	1	0	1
ENSG00000175354	995	1001	820	964	1054	916
ENSG00000267570	0	0	0	0	0	0
ENSG00000267336	0	1	2	4	1	0
ENSG00000085415	2099	2410	1294	1518	2108	1852
ENSG00000266969	1	0	0	0	0	0
ENSG00000101639	1596	1464	1573	1765	1769	1568
ENSG00000267656	0	0	0	0	0	2
ENSG00000267032	0	0	0	0	0	0
ENSG00000267286	0	0	0	0	0	0
ENSG00000267239	0	0	1	2	0	1
ENSG00000168675	1	2	3	2	1	3
ENSG00000267177	0	0	0	0	0	0
ENSG00000267393	0	0	0	0	0	0
ENSG00000267690	0	0	0	1	0	0
ENSG00000266146	0	0	0	0	0	0
ENSG00000267694	0	0	0	0	0	0
ENSG00000267529	0	0	0	0	0	0
ENSG00000267702	0	0	0	0	2	0
ENSG00000267366	0	0	0	0	0	0
ENSG00000267136	0	0	1	0	1	0
ENSG00000272746	0	0	0	0	0	0
ENSG00000267503	0	0	0	0	0	0
ENSG00000263527	0	0	0	0	0	0
ENSG00000266954	0	0	0	0	0	0
ENSG00000177150	694	684	411	498	644	570
ENSG00000266606	0	0	0	0	0	0
ENSG00000242707	0	0	0	0	0	0
ENSG00000101654	1836	1810	1215	1383	2007	1585
ENSG00000211528	0	0	0	0	0	0
ENSG00000176136	1	0	0	0	0	0
ENSG00000185231	0	0	0	0	0	1
ENSG00000243779	14	11	9	14	12	14
ENSG00000270469	0	0	0	0	0	0
ENSG00000175322	44	55	54	59	78	52
ENSG00000267756	3	2	8	4	3	3
ENSG00000267150	0	1	2	0	0	2
ENSG00000267356	1	0	1	1	1	2
ENSG00000252234	0	0	0	0	1	0
ENSG00000267704	0	0	0	0	0	0
ENSG00000267324	0	0	0	0	0	0
ENSG00000175319	0	0	0	0	0	0
ENSG00000186481	328	293	167	208	273	199
ENSG00000212329	0	0	1	0	0	0
ENSG00000266145	11	4	9	4	10	3
ENSG00000264222	0	2	2	1	2	2
ENSG00000265787	21	20	18	16	30	13
ENSG00000265437	1	1	1	0	0	0
ENSG00000187589	0	2	2	3	0	0
ENSG00000265296	0	0	0	0	0	0
ENSG00000266605	0	0	0	0	0	0
ENSG00000265766	0	0	0	0	2	0
ENSG00000266242	0	0	0	0	0	0
ENSG00000183206	0	0	0	0	0	0
ENSG00000200132	0	0	0	0	0	0
ENSG00000265340	0	0	0	0	0	0
ENSG00000266693	0	0	0	0	0	0
ENSG00000264570	0	0	1	0	0	0
ENSG00000180777	2	3	2	4	4	3
ENSG00000200645	0	0	0	0	0	0
ENSG00000265481	0	0	0	0	0	0
ENSG00000265737	0	0	0	0	0	0
ENSG00000265499	0	0	0	0	0	0
ENSG00000265786	0	0	0	0	0	0
ENSG00000264061	0	0	1	0	0	0
ENSG00000263618	0	0	0	0	0	0
ENSG00000266554	0	0	0	0	0	0
ENSG00000264301	0	0	0	0	0	0
ENSG00000263821	0	0	0	0	0	0
ENSG00000266522	4	4	8	6	4	5
ENSG00000263635	0	0	0	0	0	0
ENSG00000266544	0	0	0	0	0	0
ENSG00000264880	0	0	0	0	0	0
ENSG00000265015	0	0	0	0	0	0
ENSG00000265631	30	19	8	17	16	15
ENSG00000266818	0	0	0	0	1	0
ENSG00000215512	46	56	30	44	50	31
ENSG00000222087	0	0	0	0	0	0
ENSG00000067900	5245	5016	4681	5632	5554	4582
ENSG00000216205	0	0	0	0	0	0
ENSG00000244527	11	13	13	16	14	27
ENSG00000251886	0	0	0	0	0	0
ENSG00000263748	0	0	0	0	0	0
ENSG00000265984	0	0	0	0	0	0
ENSG00000141449	6	5	5	3	5	2
ENSG00000265948	0	0	0	0	0	0
ENSG00000265751	0	0	0	0	0	0
ENSG00000221139	0	0	0	0	0	0
ENSG00000141446	1245	1085	1030	1250	1380	1184
ENSG00000167088	3748	3983	2889	3350	3719	3689
ENSG00000263350	7	7	4	6	12	4
ENSG00000158201	1281	1245	1115	1311	1443	1115
ENSG00000264188	0	2	2	3	3	0
ENSG00000265656	2	1	3	3	5	2
ENSG00000221493	0	0	1	1	0	0
ENSG00000101752	4846	4467	4500	5354	5534	4214
ENSG00000252677	0	0	1	2	0	0
ENSG00000200750	0	0	0	0	0	1
ENSG00000264183	0	0	0	0	0	0
ENSG00000242971	1	0	0	1	0	0
ENSG00000199977	0	2	1	0	0	0
ENSG00000265142	1	0	1	1	2	1
ENSG00000243303	0	0	0	0	0	0
ENSG00000264149	0	0	0	0	0	0
ENSG00000252325	0	0	0	0	0	0
ENSG00000264289	0	0	0	0	0	0
ENSG00000222520	0	0	0	0	0	0
ENSG00000265758	0	0	0	0	0	1
ENSG00000265568	0	0	0	0	0	0
ENSG00000263588	0	0	2	1	3	2
ENSG00000221363	0	0	0	0	0	0
ENSG00000266010	44	35	70	90	77	74
ENSG00000141448	1110	1208	1813	2232	1785	1471
ENSG00000264012	4	2	12	17	5	3
ENSG00000201852	0	0	0	0	1	0
ENSG00000266283	11	9	14	13	17	18
ENSG00000264825	0	0	0	0	0	0
ENSG00000238907	0	0	0	0	0	0
ENSG00000273348	2	5	7	4	3	2
ENSG00000212710	0	4	1	0	1	1
ENSG00000270855	0	0	0	0	0	0
ENSG00000239490	0	0	0	0	0	0
ENSG00000206827	0	0	0	0	0	0
ENSG00000265943	7	9	10	4	13	18
ENSG00000266850	1	5	2	3	7	6
ENSG00000101773	2892	3258	2634	3257	3162	2981
ENSG00000273232	4	0	1	0	6	2
ENSG00000265939	6	0	3	4	4	5
ENSG00000238537	0	0	0	0	0	0
ENSG00000264817	0	0	0	0	0	0
ENSG00000242182	0	0	0	0	0	0
ENSG00000223023	0	1	0	1	3	0
ENSG00000134508	2652	3202	2600	3247	3431	3551
ENSG00000222999	0	0	0	0	0	0
ENSG00000134490	745	864	573	685	777	727
ENSG00000266495	0	1	1	0	1	0
ENSG00000101782	5660	5314	3763	4504	5972	4190
ENSG00000199357	0	0	0	0	0	0
ENSG00000141452	776	655	522	641	725	581
ENSG00000141458	4406	3494	2245	2842	3801	2609
ENSG00000199366	0	0	0	0	1	0
ENSG00000154065	257	281	332	367	345	315
ENSG00000267752	1	0	1	0	1	1
ENSG00000053747	33080	30498	17225	21738	24518	16607
ENSG00000267301	8	5	6	2	3	3
ENSG00000221389	0	0	0	0	0	0
ENSG00000265752	1	4	2	1	3	1
ENSG00000168234	578	638	554	601	610	525
ENSG00000264745	0	0	0	1	0	0
ENSG00000265204	0	0	0	0	0	0
ENSG00000264924	1	2	0	0	0	2
ENSG00000206863	0	0	0	0	0	0
ENSG00000154040	7	5	2	8	7	11
ENSG00000265750	0	2	2	1	0	0
ENSG00000141447	3019	3014	3335	4024	3860	3254
ENSG00000199874	1	0	0	0	0	0
ENSG00000206766	0	0	0	0	0	0
ENSG00000265259	0	0	0	0	0	0
ENSG00000212051	0	0	0	0	0	0
ENSG00000264365	2	0	1	1	1	1
ENSG00000273321	1	0	0	0	0	0
ENSG00000154059	1277	1309	1140	1451	1519	1315
ENSG00000199636	0	0	0	0	0	0
ENSG00000265094	0	0	0	0	0	1
ENSG00000134489	1	0	1	0	1	1
ENSG00000264695	0	0	0	0	0	0
ENSG00000266489	0	0	0	0	0	0
ENSG00000266181	0	0	0	1	0	0
ENSG00000265485	0	1	0	0	1	0
ENSG00000263553	0	0	0	0	1	0
ENSG00000266520	0	0	0	0	0	0
ENSG00000266809	0	0	0	0	0	0
ENSG00000266573	0	0	0	0	0	0
ENSG00000264345	0	1	0	0	0	0
ENSG00000229248	0	0	0	0	0	0
ENSG00000265552	0	0	1	0	0	0
ENSG00000198795	317	341	397	436	363	403
ENSG00000264434	0	0	0	0	0	0
ENSG00000242216	0	0	0	0	0	0
ENSG00000264193	0	0	0	0	0	0
ENSG00000141380	2670	2832	2255	2563	3042	2647
ENSG00000243925	0	0	0	0	0	0
ENSG00000154611	7	0	0	0	0	0
ENSG00000188985	23	33	34	37	27	34
ENSG00000266227	0	1	0	0	0	2
ENSG00000141384	858	949	283	336	772	692
ENSG00000263829	5	7	5	3	6	8
ENSG00000266237	0	0	0	0	0	0
ENSG00000252921	0	0	0	0	0	0
ENSG00000264911	0	0	0	0	0	0
ENSG00000207160	0	0	0	0	0	0
ENSG00000263862	0	0	1	0	2	0
ENSG00000134504	1615	1721	1217	1537	1639	1513
ENSG00000252846	0	0	0	0	0	0
ENSG00000263846	0	0	3	1	1	1
ENSG00000260372	0	0	0	0	0	1
ENSG00000265369	0	0	0	0	1	1
ENSG00000263677	0	0	0	0	0	0
ENSG00000263382	0	0	0	0	0	0
ENSG00000266184	1	1	0	1	0	1
ENSG00000171885	1	0	0	0	0	1
ENSG00000154080	0	0	0	0	0	0
ENSG00000266549	0	1	0	1	0	0
ENSG00000265374	0	0	0	0	0	0
ENSG00000264151	0	0	1	0	1	0
ENSG00000264790	0	0	0	0	1	0
ENSG00000244329	0	0	0	0	0	0
ENSG00000263611	0	0	0	0	0	0
ENSG00000265097	1	0	0	0	0	0
ENSG00000263405	0	0	0	0	0	0
ENSG00000170558	1	1	0	0	0	1
ENSG00000227279	0	1	0	0	0	1
ENSG00000266296	0	0	1	1	0	1
ENSG00000265994	0	0	0	0	0	0
ENSG00000271238	0	0	0	0	0	0
ENSG00000251719	0	0	0	0	0	0
ENSG00000265730	0	0	0	0	0	0
ENSG00000212085	0	0	0	0	0	0
ENSG00000266479	0	0	0	0	0	0
ENSG00000265980	0	0	0	0	0	0
ENSG00000221731	0	0	0	0	0	0
ENSG00000264587	0	0	0	0	0	0
ENSG00000266196	0	0	0	0	0	0
ENSG00000265670	0	0	0	0	0	0
ENSG00000251702	0	0	0	0	0	0
ENSG00000134762	206	212	194	262	233	222
ENSG00000261521	15	11	13	16	21	14
ENSG00000134755	12708	12578	10736	13030	13557	10686
ENSG00000238376	0	0	0	0	0	0
ENSG00000265888	0	1	0	3	2	3
ENSG00000134765	0	5	9	10	9	7
ENSG00000263698	0	1	1	0	0	0
ENSG00000134760	11	12	13	17	14	19
ENSG00000266729	2	3	1	1	1	0
ENSG00000207019	0	0	1	0	0	0
ENSG00000175065	34	39	68	67	43	62
ENSG00000207240	0	0	0	0	0	0
ENSG00000134757	721	726	614	653	546	518
ENSG00000266521	4	10	5	8	10	3
ENSG00000046604	33964	30999	28806	35658	35078	27646
ENSG00000264859	35	34	28	38	37	28
ENSG00000118271	3	9	14	14	6	4
ENSG00000118276	1927	1976	799	949	1699	1148
ENSG00000252379	0	0	0	1	3	0
ENSG00000259985	125	180	87	80	127	124
ENSG00000200472	0	0	0	0	0	0
ENSG00000265158	0	0	0	2	0	0
ENSG00000263772	0	0	0	0	0	0
ENSG00000141437	0	0	0	0	0	1
ENSG00000153339	2658	2639	2571	3010	2802	2519
ENSG00000263924	1	0	0	1	0	0
ENSG00000270518	0	0	0	0	0	0
ENSG00000270879	0	0	0	0	0	0
ENSG00000222320	0	0	0	0	0	0
ENSG00000263823	9	10	2	8	5	9
ENSG00000265273	4	5	4	6	3	3
ENSG00000266105	0	0	0	0	0	0
ENSG00000101695	1533	1699	1423	1563	1766	1561
ENSG00000263917	0	0	0	0	0	0
ENSG00000265063	0	0	0	1	0	0
ENSG00000214917	4	1	3	5	2	2
ENSG00000265008	1	1	1	0	0	1
ENSG00000134758	1155	1294	772	863	1433	1087
ENSG00000238982	0	0	0	1	0	0
ENSG00000263393	3	1	1	0	0	2
ENSG00000141441	2006	1944	1233	1461	1750	1308
ENSG00000199373	0	0	0	0	0	0
ENSG00000141434	4	1	2	1	2	8
ENSG00000265279	0	0	0	0	0	0
ENSG00000263904	1	0	0	0	0	0
ENSG00000222395	1	0	1	0	0	0
ENSG00000264982	0	0	0	0	0	0
ENSG00000215492	20	31	16	17	20	24
ENSG00000262477	0	0	0	0	0	0
ENSG00000260389	3	5	4	5	2	5
ENSG00000221621	0	0	0	0	0	0
ENSG00000263688	0	0	0	0	0	0
ENSG00000197705	0	0	0	0	2	2
ENSG00000228835	0	0	0	0	0	0
ENSG00000243355	0	0	0	0	0	0
ENSG00000263765	0	3	1	1	1	2
ENSG00000166960	1	2	2	2	0	1
ENSG00000263450	0	0	0	0	0	1
ENSG00000267642	0	0	0	0	1	0
ENSG00000141431	0	1	1	3	0	0
ENSG00000101746	0	1	0	0	1	0
ENSG00000199204	0	0	0	0	0	0
ENSG00000267746	0	0	0	0	0	0
ENSG00000134769	0	0	0	3	0	1
ENSG00000267585	0	0	0	0	0	0
ENSG00000268873	0	0	0	0	0	0
ENSG00000221409	0	0	0	0	0	0
ENSG00000166974	670	793	739	843	761	761
ENSG00000186812	363	304	321	380	376	357
ENSG00000186814	268	233	302	339	337	275
ENSG00000268573	61	76	115	134	103	110
ENSG00000257267	593	681	563	692	714	622
ENSG00000172466	2388	2651	1956	2296	2508	2193
ENSG00000186496	63	60	87	79	93	85
ENSG00000239683	0	0	0	0	0	0
ENSG00000267583	5	5	5	8	4	5
ENSG00000267140	0	0	0	0	0	0
ENSG00000153391	1232	1105	683	794	974	826
ENSG00000141429	6539	6514	6302	7305	7242	5965
ENSG00000266965	0	1	0	0	0	0
ENSG00000267397	5	5	4	6	6	8
ENSG00000267797	1	0	0	1	0	0
ENSG00000207797	0	0	0	0	0	0
ENSG00000265641	1	0	0	0	0	0
ENSG00000267627	1	0	0	0	0	0
ENSG00000141428	283	315	241	308	274	291
ENSG00000141425	1742	1838	1482	1742	1974	1654
ENSG00000141424	2035	2070	1330	1762	2002	1826
ENSG00000134759	2246	2229	1792	2151	2292	1949
ENSG00000260552	60	60	50	57	57	41
ENSG00000075643	1272	1519	1030	1364	1416	1363
ENSG00000267404	11	11	3	1	15	14
ENSG00000267456	5	5	0	6	9	4
ENSG00000134775	8	7	4	6	14	5
ENSG00000252078	0	0	0	0	0	0
ENSG00000134779	2948	2947	3096	3771	3283	3169
ENSG00000150477	124	125	147	171	163	163
ENSG00000267039	0	0	1	0	0	0
ENSG00000267651	0	0	0	0	1	1
ENSG00000101489	1	1	0	2	1	3
ENSG00000267707	0	0	0	0	0	0
ENSG00000267202	0	0	0	0	0	0
ENSG00000266530	0	0	0	0	0	0
ENSG00000243516	0	0	0	0	0	0
ENSG00000268566	0	0	0	0	0	0
ENSG00000222704	0	0	0	0	0	0
ENSG00000253038	0	0	0	0	0	0
ENSG00000267374	0	0	0	0	0	0
ENSG00000175886	50	58	55	48	41	61
ENSG00000266148	0	0	0	0	0	0
ENSG00000212354	0	0	0	0	0	0
ENSG00000267413	1	0	0	0	0	0
ENSG00000261715	1	0	1	0	3	0
ENSG00000267664	0	0	0	0	0	0
ENSG00000238333	0	0	0	0	0	0
ENSG00000267313	0	1	0	0	3	0
ENSG00000267652	0	2	0	0	0	1
ENSG00000225253	0	0	0	0	0	0
ENSG00000078142	387	390	309	368	402	395
ENSG00000267088	0	0	1	0	1	0
ENSG00000267586	0	0	0	1	1	2
ENSG00000253040	0	0	0	0	0	0
ENSG00000152214	0	0	0	0	0	0
ENSG00000132872	0	0	0	0	0	1
ENSG00000202250	0	0	0	0	0	1
ENSG00000267716	0	0	0	0	0	0
ENSG00000202060	0	0	0	0	0	0
ENSG00000267573	35	33	26	34	26	25
ENSG00000267337	0	0	0	0	0	0
ENSG00000267414	0	0	0	0	0	0
ENSG00000152217	0	2	0	0	3	0
ENSG00000265957	0	0	0	0	0	0
ENSG00000267101	0	0	0	0	0	0
ENSG00000132874	1	0	0	0	0	0
ENSG00000267097	0	0	0	0	0	0
ENSG00000266988	0	0	0	1	0	0
ENSG00000267354	0	0	0	0	0	0
ENSG00000266968	0	0	0	0	0	0
ENSG00000267193	0	0	0	0	0	0
ENSG00000141469	1	0	1	1	0	0
ENSG00000267558	0	0	1	0	0	0
ENSG00000197046	8	11	8	8	17	8
ENSG00000152223	640	636	662	810	673	657
ENSG00000152229	51	42	43	75	63	71
ENSG00000222179	0	0	1	0	0	0
ENSG00000267293	0	1	0	0	1	0
ENSG00000252034	0	0	0	0	0	0
ENSG00000152234	10470	11509	10834	13146	12099	11546
ENSG00000152240	375	393	350	441	426	442
ENSG00000251939	0	0	0	0	0	0
ENSG00000152242	489	444	459	572	514	443
ENSG00000141622	2	2	1	2	1	1
ENSG00000167210	0	0	2	0	0	0
ENSG00000101638	1	0	0	0	0	0
ENSG00000240983	1	0	2	1	1	0
ENSG00000270112	0	0	0	0	0	0
ENSG00000267167	0	2	0	0	1	0
ENSG00000078043	240	285	236	242	281	264
ENSG00000267587	0	0	0	0	0	0
ENSG00000167216	6	12	8	14	20	16
ENSG00000266996	0	0	0	0	0	0
ENSG00000234298	0	0	0	0	0	0
ENSG00000183791	0	0	0	0	0	0
ENSG00000206181	0	0	0	0	0	0
ENSG00000266957	0	0	0	0	0	0
ENSG00000267724	3	0	0	0	0	2
ENSG00000167220	314	337	313	338	373	329
ENSG00000267228	1	1	0	1	0	0
ENSG00000267800	0	0	0	0	0	0
ENSG00000134049	292	308	307	290	380	291
ENSG00000215474	1	1	0	1	0	1
ENSG00000201825	0	0	0	0	0	0
ENSG00000267761	0	0	0	0	0	0
ENSG00000266582	0	0	0	0	0	0
ENSG00000261307	0	0	0	0	0	0
ENSG00000267156	3	6	3	8	1	5
ENSG00000267187	0	0	0	0	0	0
ENSG00000175387	1803	1819	1404	1836	1911	1459
ENSG00000267541	111	170	138	126	78	136
ENSG00000269365	1	0	0	0	0	0
ENSG00000184828	626	692	821	1044	775	818
ENSG00000206944	0	0	0	0	0	0
ENSG00000268960	0	0	0	0	0	0
ENSG00000253033	2	0	0	0	0	0
ENSG00000200872	0	0	0	0	0	0
ENSG00000266984	2	0	0	0	0	0
ENSG00000134030	283	256	263	367	311	273
ENSG00000266276	0	0	0	0	0	0
ENSG00000267762	0	0	0	0	0	1
